School Year,System Id,System Name,AJC_ATL_metro_ID,School Id,School Name,Grade Configuration,Grade Cluster,CCRPI Score,Achievement Points,Progress Points,Achievement Gap Points,ETB Points,EL/ED/SWD Performance Points,Challenge Points
2012,785,Rome City,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,80.1,54.5,10.3,8.3,0,7,7
2012,602,Atkinson County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,66,44.7,8.5,8.4,0,4.4,4.4
2012,785,Rome City,N,3052,Main Elementary School,"PK, KK, 01, 02, 03, 04, 05, 06",E,58.6,43.5,7.8,6.8,0.5,0,0.5
2012,785,Rome City,N,1054,Southeast Elementary School,"PK, KK, 01, 02, 03, 04, 05, 06",E,53.7,38.9,8.5,4.5,0.5,1.3,1.8
2012,723,Schley County,N,0198,Schley County Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,93.8,63,9.1,15,0.5,6.2,6.7
2012,723,Schley County,N,0101,Schley Middle High School,"06, 07, 08, 09, 10, 11, 12",M,91.3,62.4,8.9,15,0,5,5
2012,723,Schley County,N,0101,Schley Middle High School,"06, 07, 08, 09, 10, 11, 12",H,78.9,54.7,8.7,13.1,0,2.4,2.4
2012,723,Schley County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,93.3,63,9.1,15,0,6.2,6.2
2012,723,Schley County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,91.3,62.4,8.9,15,0,5,5
2012,792,Valdosta City,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,66,43.1,8.4,14.1,0,0.4,0.4
2012,724,Screven County,N,4052,Screven County High School,"09, 10, 11, 12",H,85.2,53.8,10.6,14.1,0,6.7,6.7
2012,724,Screven County,N,0197,Screven County Middle School,"06, 07, 08",M,74.6,50,10.1,9,0.5,5,5.5
2012,610,Berrien County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,65.7,45.8,9.3,9.4,0,1.2,1.2
2012,724,Screven County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,74.1,50,10.1,9,0,5,5
2012,724,Screven County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,62.5,46.3,8.7,7.5,0,0,0
2012,724,Screven County,N,0191,Screven County Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,62.5,46.3,8.7,7.5,0,0,0
2012,725,Seminole County,N,0196,Seminole County Middle/High School,"06, 07, 08, 09, 10, 11, 12",M,79.3,54.1,10.4,12,0.5,2.3,2.8
2012,725,Seminole County,N,0296,Seminole County Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,71.8,52.7,8.6,10.5,0,0,0
2012,725,Seminole County,N,0196,Seminole County Middle/High School,"06, 07, 08, 09, 10, 11, 12",H,71.7,50.2,9.2,10.3,0,2,2
2012,725,Seminole County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,78.8,54.1,10.4,12,0,2.3,2.3
2012,725,Seminole County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,71.8,52.7,8.6,10.5,0,0,0
2012,756,Wilcox County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,65.5,42,9.4,14.1,0,0,0
2012,786,Social Circle City,N,0100,Social Circle Primary School,"PK, KK, 01, 02",E,92.2,63.5,NA,NA,1.5,,1.5
2012,786,Social Circle City,N,0103,Social Circle Middle School,"06, 07, 08",M,78.8,56.3,9.9,9.8,0.5,2.3,2.8
2012,786,Social Circle City,N,0200,Social Circle Elementary School,"03, 04, 05",E,76.2,54.2,9,9,1,3,4
2012,786,Social Circle City,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,78.3,56.3,9.9,9.8,0,2.3,2.3
2012,786,Social Circle City,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,75.7,54.7,9,9,0,3,3
2012,652,Elbert County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,65.4,45.2,9.5,10.3,0,0.4,0.4
2012,786,Social Circle City,N,0300,Social Circle High School,"09, 10, 11, 12",H,67.7,47.7,8.2,11.3,0,0.5,0.5
2012,726,Spalding County,N,2050,Crescent Road Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,84,56.7,9.8,12.8,0.5,4.2,4.7
2012,726,Spalding County,N,0199,Futral Road Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,81.9,54.6,10.1,12.8,1,3.4,4.4
2012,726,Spalding County,N,0195,Jordan Hill Road Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,80.3,51.8,9.2,11.3,1.5,6.5,8
2012,726,Spalding County,N,0103,Moreland Road Elementary,"PK, KK, 01, 02, 03, 04, 05",E,78.4,51.4,11.1,12,1,2.9,3.9
2012,726,Spalding County,N,0192,Cowan Road Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,76,46.8,11.5,12.8,1.5,3.4,4.9
2012,726,Spalding County,N,0107,Kennedy Road Middle School,"06, 07, 08",M,73.7,51.6,8.9,9,0,4.2,4.2
2012,726,Spalding County,N,1052,Jackson Road Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,73.2,47.6,9.3,9.8,1,5.5,6.5
2012,726,Spalding County,N,0201,Cowan Road Middle School,"06, 07, 08",M,71.8,47.9,9.4,10.5,0,4,4
2012,726,Spalding County,N,0110,Rehoboth Road Middle School,"06, 07, 08",M,71.2,50.3,9.4,9,0,2.5,2.5
2012,726,Spalding County,N,2552,Moore Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,70.1,43.4,10.7,9,1,6,7
2012,726,Spalding County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,69.9,48.6,9.1,9,0,3.2,3.2
2012,726,Spalding County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,69.6,48.3,9.9,8.3,0,3.1,3.1
2012,711,Peach County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,65.4,43.3,7.9,13.1,0,1.1,1.1
2012,726,Spalding County,N,4052,Orrs Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,68.8,47.5,10,7.5,1,2.8,3.8
2012,726,Spalding County,N,0101,Spalding High School,"09, 10, 11, 12",H,68.6,48.8,9.5,10.3,0,0,0
2012,726,Spalding County,N,0187,Griffin High School,"09, 10, 11, 12",H,63.6,42.4,9.9,11.3,0,0,0
2012,726,Spalding County,N,0106,Carver Road Middle School,"06, 07, 08",M,61.6,43.4,8.4,7.5,0,2.3,2.3
2012,726,Spalding County,N,1050,Anne Street Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,58.3,39.6,9.4,8.3,1,0,1
2012,726,Spalding County,N,1550,Atkinson Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,55.8,38.4,8.9,7.5,1,0,1
2012,726,Spalding County,N,1750,Beaverbrook Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,54.4,39.8,8.3,5.3,1,0,1
2012,726,Spalding County,N,0208,AZ Kelsey Academy,"09, 10, 11, 12",H,29.5,14.4,6.4,8.7,0,0,0
2012,7820212,State Charter Schools- Cherokee Charter Academy,U,0212,Cherokee Charter Academy,"KK, 01, 02, 03, 04, 05, 06, 07",M,77.9,51.6,9.6,14.3,0.5,1.9,2.4
2012,7820212,State Charter Schools- Cherokee Charter Academy,U,ALL,All Schools,"KK, 01, 02, 03, 04, 05, 06, 07",E,84,57.8,9.9,14.3,0,2,2
2012,7820212,State Charter Schools- Cherokee Charter Academy,U,ALL,All Schools,"KK, 01, 02, 03, 04, 05, 06, 07",M,77.4,51.6,9.6,14.3,0,1.9,1.9
2012,7820412,State Charter Schools- Georgia Connections Academy,U,ALL,All Schools,"KK, 01, 02, 03, 04, 05, 06, 07, 08",M,61,47.9,6.3,6.8,0,0,0
2012,7820412,State Charter Schools- Georgia Connections Academy,U,ALL,All Schools,"KK, 01, 02, 03, 04, 05, 06, 07, 08",E,57.8,46.2,6.3,5.3,0,0,0
2012,7820412,State Charter Schools- Georgia Connections Academy,U,0412,Georgia Connections Academy,"KK, 01, 02, 03, 04, 05, 06, 07, 08",M,61.5,47.9,6.3,6.8,0.5,0,0.5
2012,7820412,State Charter Schools- Georgia Connections Academy,U,0412,Georgia Connections Academy,"KK, 01, 02, 03, 04, 05, 06, 07, 08",E,58.3,46.2,6.3,5.3,0.5,0,0.5
2012,7820312,State Charter Schools- Heritage Preparatory Academy School,U,ALL,All Schools,6,M,57.9,41.2,6.1,7.5,0,3.1,3.1
2012,7820312,State Charter Schools- Heritage Preparatory Academy School,U,0312,Heritage Preparatory Academy School,6,M,57.9,41.2,6.1,7.5,0,3.1,3.1
2012,7820612,State Charter Schools- Ivy Prep Academy at Kirkwood for Girls School,U,0612,Ivy Prep Academy at Kirkwood for Girls School,"KK, 01, 02, 03, 04, 05, 06",M,76.2,52.6,9.8,11.3,0,2.5,2.5
2012,7820612,State Charter Schools- Ivy Prep Academy at Kirkwood for Girls School,U,0612,Ivy Prep Academy at Kirkwood for Girls School,"KK, 01, 02, 03, 04, 05, 06",E,73.3,51.7,8.8,6.8,0,6,6
2012,7820612,State Charter Schools- Ivy Prep Academy at Kirkwood for Girls School,U,ALL,All Schools,"KK, 01, 02, 03, 04, 05, 06",M,76.2,52.6,9.8,11.3,0,2.5,2.5
2012,7820612,State Charter Schools- Ivy Prep Academy at Kirkwood for Girls School,U,ALL,All Schools,"KK, 01, 02, 03, 04, 05, 06",E,73.3,51.7,8.8,6.8,0,6,6
2012,7820512,State Charter Schools- Ivy Preparatory Young Mens Leadership Academy School,U,0512,Ivy Preparatory Young Men's Leadership Academy School,"KK, 01, 02, 03, 04, 05, 06",M,73.8,48.9,10.2,NA,0,4.3,4.3
2012,7820512,State Charter Schools- Ivy Preparatory Young Mens Leadership Academy School,U,ALL,All Schools,"KK, 01, 02, 03, 04, 05, 06",M,73.8,48.9,10.2,NA,0,4.3,4.3
2012,7820512,State Charter Schools- Ivy Preparatory Young Mens Leadership Academy School,U,ALL,All Schools,"KK, 01, 02, 03, 04, 05, 06",E,54.3,42.2,8.3,3.8,0,0,0
2012,7820512,State Charter Schools- Ivy Preparatory Young Mens Leadership Academy School,U,0512,Ivy Preparatory Young Men's Leadership Academy School,"KK, 01, 02, 03, 04, 05, 06",E,54.3,42.2,8.3,3.8,0,0,0
2012,7820110,State Charter Schools- Odyssey School,U,ALL,All Schools,"KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10",H,71.7,50.9,8.3,11.3,0,1.2,1.2
2012,7820110,State Charter Schools- Odyssey School,U,0110,Odyssey School,"KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10",M,73.6,53.4,8.5,8.3,0,3.4,3.4
2012,7820110,State Charter Schools- Odyssey School,U,0110,Odyssey School,"KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10",H,71.7,50.9,8.3,11.3,0,1.2,1.2
2012,7820110,State Charter Schools- Odyssey School,U,ALL,All Schools,"KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10",M,73.6,53.4,8.5,8.3,0,3.4,3.4
2012,732,Tattnall County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,65.4,43.7,8.6,13.1,0,0,0
2012,7820110,State Charter Schools- Odyssey School,U,ALL,All Schools,"KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10",E,67.5,52.6,8.1,6.8,0,0,0
2012,7820110,State Charter Schools- Odyssey School,U,0110,Odyssey School,"KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10",E,67.5,52.6,8.1,6.8,0,0,0
2012,7820112,State Charter Schools- Scholars Academy Charter School,U,ALL,All Schools,"KK, 01, 02, 03, 04, 05",E,59.1,40.2,8.4,10.5,0,0,0
2012,7820112,State Charter Schools- Scholars Academy Charter School,U,0112,Scholars Academy Charter School,"KK, 01, 02, 03, 04, 05",E,59.1,40.2,8.4,10.5,0,0,0
2012,7991893,State Schools - Atlanta Area School for the Deaf,U,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,42,29.4,NA,NA,0,0,0
2012,7991893,State Schools - Atlanta Area School for the Deaf,U,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,40.6,26,8.5,NA,0,0,0
2012,653,Emanuel County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,65.2,46.7,8.4,8.4,0,1.7,1.7
2012,7991893,State Schools - Atlanta Area School for the Deaf,U,1893,Atlanta Area School for the Deaf,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,42,29.4,NA,NA,0,0,0
2012,7991893,State Schools - Atlanta Area School for the Deaf,U,1893,Atlanta Area School for the Deaf,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,40.6,26,8.5,NA,0,0,0
2012,7991893,State Schools - Atlanta Area School for the Deaf,U,1893,Atlanta Area School for the Deaf,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,24,16.8,NA,NA,0,0,0
2012,7991893,State Schools - Atlanta Area School for the Deaf,U,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,23.9,16.7,NA,NA,0,0,0
2012,7991894,State Schools - Georgia Academy for the Blind,U,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,NA,NA,NA,NA,NA,NA,NA
2012,7991894,State Schools - Georgia Academy for the Blind,U,1894,Georgia Academy for the Blind,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,NA,NA,NA,NA,NA,NA,NA
2012,789,Thomasville City,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,65.1,46.1,9.6,9.4,0,0,0
2012,7991894,State Schools - Georgia Academy for the Blind,U,1894,Georgia Academy for the Blind,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,NA,NA,NA,NA,NA,NA,NA
2012,7991894,State Schools - Georgia Academy for the Blind,U,1894,Georgia Academy for the Blind,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,69.3,43.7,10.5,NA,0.5,5,5.5
2012,7991894,State Schools - Georgia Academy for the Blind,U,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,NA,NA,NA,NA,NA,NA,NA
2012,7991894,State Schools - Georgia Academy for the Blind,U,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,68.8,43.7,10.5,NA,0,5,5
2012,774,Dublin City,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,65,43.1,9.4,12.2,0,0.3,0.3
2012,7991895,State Schools - Georgia School for the Deaf,U,1895,Georgia School for the Deaf,"KK, 01, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,NA,NA,NA,NA,NA,NA,NA
2012,7991895,State Schools - Georgia School for the Deaf,U,ALL,All Schools,"KK, 01, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,NA,NA,NA,NA,NA,NA,NA
2012,7991895,State Schools - Georgia School for the Deaf,U,ALL,All Schools,"KK, 01, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,27.6,19.3,NA,NA,0,0,0
2012,727,Stephens County,N,0104,Stephens County Middle School,"06, 07, 08",M,95.6,63.7,10.8,15,0.5,5.6,6.1
2012,727,Stephens County,N,0195,Big A Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,94.6,64.9,8.9,15,1,4.8,5.8
2012,727,Stephens County,N,0295,Eastanollee Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,90.7,59.6,8.8,13.5,1.5,7.3,8.8
2012,727,Stephens County,N,0197,Toccoa Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,85.6,57.8,9.4,11.3,0.5,6.6,7.1
2012,727,Stephens County,N,0187,Liberty Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,84.3,56.7,9.4,11.3,1.5,5.4,6.9
2012,727,Stephens County,N,5050,Stephens County High School,"09, 10, 11, 12",H,79.8,56,8.1,11.3,0.5,3.9,4.4
2012,727,Stephens County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,95.1,63.7,10.8,15,0,5.6,5.6
2012,727,Stephens County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,87.9,59.7,9.1,12.8,0,6.3,6.3
2012,738,Toombs County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,64.5,46.6,9,8.4,0,0.5,0.5
2012,728,Stewart County,N,0101,Stewart County Middle School,"06, 07, 08",M,88.1,53.4,11.2,15,0.5,8,8.5
2012,728,Stewart County,N,0201,Stewart County High School,"09, 10, 11, 12",H,74.1,47.7,10.7,11.3,0,4.4,4.4
2012,728,Stewart County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,87.6,53.4,11.2,15,0,8,8
2012,683,Johnson County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,63.4,44.3,7.4,8.4,0,3.3,3.3
2012,728,Stewart County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,62.1,40.6,8.5,9,0,4,4
2012,728,Stewart County,N,0192,Stewart County Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,62.6,40.6,8.5,9,0.5,4,4.5
2012,729,Sumter County,N,0295,Cherokee Elementary School,"PK, KK, 01",E,93.7,65.6,NA,NA,0,,0
2012,729,Sumter County,N,0100,Sumter County Primary School,"PK, KK, 01, 02",E,90.2,62.8,NA,NA,0.5,,0.5
2012,729,Sumter County,N,0190,Sumter County Middle School,"06, 07, 08",M,77.6,52.4,10.7,11.3,0.5,2.7,3.2
2012,729,Sumter County,N,0205,Americus Sumter County High North,9,H,68.6,45.5,9.3,11.3,0,2.5,2.5
2012,729,Sumter County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,72.9,49.3,10.4,10.5,0,2.7,2.7
2012,639,Crawford County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,63,40.7,9.2,13.1,0,0,0
2012,729,Sumter County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,54.8,40.3,8.5,5.3,0,0.7,0.7
2012,729,Sumter County,N,0595,Staley Middle School,"06, 07, 08",M,67.1,45.2,9.9,10.5,0.5,1,1.5
2012,729,Sumter County,N,0105,Americus Sumter County High South,"09, 10, 11, 12",H,58.8,42,8.6,7.5,0,0.7,0.7
2012,729,Sumter County,N,0188,Sumter County Elementary School,"03, 04, 05",E,58.6,41.5,8.4,7.5,0.5,0.7,1.2
2012,729,Sumter County,N,0395,Sarah Cobb Elementary School,"02, 03, 04, 05",E,51.3,36.2,8.6,6,0.5,0,0.5
2012,730,Talbot County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,62.2,45,8.2,9,0,0,0
2012,730,Talbot County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,50.2,31.5,8.2,10.5,0,0,0
2012,671,Haralson County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,63,44.3,7.1,11.3,0,0.3,0.3
2012,730,Talbot County,N,0190,Central Elementary/High School,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,62.2,45,8.2,9,0,0,0
2012,730,Talbot County,N,0190,Central Elementary/High School,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,50.2,31.5,8.2,10.5,0,0,0
2012,730,Talbot County,N,0190,Central Elementary/High School,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,46.1,30.5,8.1,7.5,0,0,0
2012,731,Taliaferro County,N,0102,Taliaferro County School,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,73.9,50.6,8.4,NA,0.5,4,4.5
2012,731,Taliaferro County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,73.4,50.6,8.4,NA,0,4,4
2012,721,Richmond County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,63,42.3,9.4,11.3,0,0,0
2012,731,Taliaferro County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,45.3,30.7,7.8,NA,0,0,0
2012,731,Taliaferro County,N,0102,Taliaferro County School,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,49.2,34.6,7.2,NA,0,0,0
2012,731,Taliaferro County,N,0102,Taliaferro County School,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,45.8,30.7,7.8,NA,0.5,0,0.5
2012,732,Tattnall County,N,0201,Glennville Middle School,"06, 07, 08",M,88.8,59.7,11.3,12.8,0,5,5
2012,732,Tattnall County,N,0501,Glennville Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,83.8,55.7,9.2,12.8,0.5,5.6,6.1
2012,732,Tattnall County,N,0401,Collins Middle School,"06, 07, 08",M,79.6,53.4,9.3,9.8,0.5,6.6,7.1
2012,732,Tattnall County,N,0301,Collins Elementary School ,"PK, KK, 01, 02, 03, 04, 05",E,75.1,52.6,8.4,9,0.5,4.6,5.1
2012,732,Tattnall County,N,0101,Reidsville Middle School,"06, 07, 08",M,72.8,52.9,8.9,8.3,0.5,2.2,2.7
2012,732,Tattnall County,N,0601,Reidsville Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,68.3,49.9,8.1,7.5,0.5,2.3,2.8
2012,732,Tattnall County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,78.3,56,9.9,9.8,0,2.6,2.6
2012,732,Tattnall County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,73.5,53,8.6,9.8,0,2.1,2.1
2012,605,Baldwin County,N,ALL,All Schools,"KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,62.8,43.7,9,8.4,0,1.7,1.7
2012,732,Tattnall County,N,0194,Tattnall County High School,"09, 10, 11, 12",H,65.4,43.7,8.6,13.1,0,0,0
2012,733,Taylor County,N,0107,Georgia Center,"05, 06, 07, 08, 09, 10, 11, 12",H,NA,NA,NA,NA,NA,NA,NA
2012,733,Taylor County,N,0107,Georgia Center,"05, 06, 07, 08, 09, 10, 11, 12",M,NA,NA,NA,NA,NA,NA,NA
2012,733,Taylor County,N,0107,Georgia Center,"05, 06, 07, 08, 09, 10, 11, 12",E,NA,NA,NA,NA,NA,NA,NA
2012,733,Taylor County,N,0104,Taylor County Primary School,"KK, 01, 02",E,88.5,61.6,NA,NA,0.5,,0.5
2012,733,Taylor County,N,0205,Taylor County Middle School,"07, 08",M,81.7,53.1,10.1,13.5,0,5,5
2012,733,Taylor County,N,0105,Taylor County Upper Elementary,"PK, 03, 04, 05, 06",M,77.8,51.3,10.7,14.3,0.5,1,1.5
2012,733,Taylor County,N,0105,Taylor County Upper Elementary,"PK, 03, 04, 05, 06",E,71.3,52.2,10.1,9,0,0,0
2012,733,Taylor County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,72.1,51,10.1,9.8,0,1.2,1.2
2012,733,Taylor County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,71.3,52.2,10.1,9,0,0,0
2012,646,Dooly County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,62.7,40.6,10.1,10.3,0,1.7,1.7
2012,733,Taylor County,N,0201,Taylor County High School,"09, 10, 11, 12",H,56.5,39.8,8.8,6.6,0,1.3,1.3
2012,734,Telfair County,N,0101,Telfair County Middle School,"06, 07, 08",M,84.9,56.4,10.2,12.8,0.5,5,5.5
2012,734,Telfair County,N,0201,Telfair County High School,"09, 10, 11, 12",H,80.6,50.1,9.1,13.1,0,8.3,8.3
2012,734,Telfair County,N,0104,Telfair County Elementary,"PK, KK, 01, 02, 03, 04, 05",E,73,51.3,9.7,9,1,2,3
2012,734,Telfair County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,84.4,56.4,10.2,12.8,0,5,5
2012,697,McDuffie County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,62.6,45.6,8.2,8.4,0,0.4,0.4
2012,734,Telfair County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,72,51.3,9.7,9,0,2,2
2012,735,Terrell County,N,2050,Cooper Primary School,"PK, KK, 01, 02",E,90.8,63.2,NA,NA,0.5,,0.5
2012,735,Terrell County,N,0109,Terrell Middle School,"06, 07, 08",M,69.5,47.4,8.3,11.3,0.5,2,2.5
2012,735,Terrell County,N,1050,Carver Elementary School,"03, 04, 05",E,68.5,51.2,8.3,7.5,0.5,1,1.5
2012,735,Terrell County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,69,47.4,8.3,11.3,0,2,2
2012,735,Terrell County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,68.1,51.3,8.3,7.5,0,1,1
2012,682,Jenkins County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,62.5,41.4,9,10.3,0,1.8,1.8
2012,735,Terrell County,N,0105,Terrell High School,"09, 10, 11, 12",H,60.6,40.9,8.6,8.4,0.5,2.2,2.7
2012,736,Thomas County,N,5050,Garrison-Pilcher Elementary School,"01, 02",E,93.7,64.9,NA,NA,1,,1
2012,736,Thomas County,N,0105,Hand In Hand Primary,"PK, KK",E,88.7,62.1,NA,NA,0,,0
